id;pid;lat;lng;price;precio garaje;precio - gt;gross size;net size;land size;rooms;bedrooms;bathrooms;garaje;trastero;type;subType;planta;estado;terraceSize;community;energyPerformance;wardrobes;conditionedAir;heating;hotWater;caretaker;elevator;alarm;securityCams;reinforcedDoor;personalSecurity;tennisCourt;basketField;footballField;squash;pool
24865;PIL00019229;41.58745443;1.589910317;0;0;0;295;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
25831;PIL00020261;41.54804004;2.219808751;0;0;0;295;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
28602;TDX00002666;41.8135555;2.235214749;0;0;0;295;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
40;GV00000061;43.30720775;-8.42607362;0;0;0;296;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
1376;GV00002118;41.06432242;-2.644049876;0;0;0;296;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2861;GV00004413;37.67328302;-4.72744968;0;0;0;296;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
3078;GV00004717;41.61746679;2.095185529;0;0;0;296;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
7644;PIL00001010;41.46481868;2.084019227;0;0;0;296;;;0;;;0;0;flat;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
7826;PIL00001201;36.74209331;-4.490636164;0;0;0;296;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
10272;PIL00003721;41.73782187;1.799748891;0;0;0;296;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
16136;PIL00009970;41.81858936;2.520826629;0;0;0;296;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
18643;PIL00012628;41.81858936;2.520826629;0;0;0;296;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
21120;PIL00015280;40.20129393;-4.083977879;0;0;0;296;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
115;GV00000179;40.08498022;-3.872760785;0;0;0;297;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2017;GV00003128;42.29905814;-3.73320705;0;0;0;297;;;0;;;0;0;flat;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
4072;GV00006607;36.59118846;-4.530883919;0;0;0;297;;;0;;;0;0;flat;;7;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
8852;PIL00002262;41.53850688;2.207472849;0;0;0;297;;;0;;;0;0;house;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
12647;PIL00006202;40.70546634;0.57838389;0;0;0;297;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
13407;PIL00007035;41.86554464;2.698545157;0;0;0;297;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
20490;PIL00014599;42.19012708;2.506896122;0;0;0;297;;;0;;;0;0;premise;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
22746;PIL00017003;41.41650101;1.712683871;0;0;0;297;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
23466;PIL00017747;41.54399556;1.896325388;0;0;0;297;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
24337;PIL00018658;41.26736037;1.938161948;0;0;0;297;;;0;;;0;0;flat;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
24723;PIL00019069;41.26736037;1.938161948;0;0;0;297;;;0;;;0;0;flat;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
1150;GV00001747;40.54159326;-4.159820818;0;0;0;298;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
3470;GV00005277;36.4178372;-5.170226751;0;0;0;298;;;0;;;0;0;house;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
4335;GV00007273;36.66443745;-6.156074362;0;0;0;298;;;0;;;0;0;house;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6163;GV00011355;37.38868368;-6.436213677;0;0;0;298;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6719;PIL00000040;40.4234841;-3.6825084;0;0;0;298;;;0;;;0;0;flat;;7;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
10636;PIL00004105;41.78671175;3.026655515;0;0;0;298;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
17256;PIL00011152;41.66281253;2.254498979;0;0;0;298;;;0;;;0;0;flat;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
17840;PIL00011778;41.72934234;0.440122976;0;0;0;298;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
21716;PIL00015920;41.40089047;1.053108731;0;0;0;298;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
23442;PIL00017723;41.47234842;1.532432123;0;0;0;298;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
24151;PIL00018464;42.00020138;2.280127478;0;0;0;298;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
28557;TDX00002621;41.92349897;2.26257767;0;0;0;298;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
5567;GV00010101;37.52234003;-5.986641687;0;0;0;299;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
9695;PIL00003130;41.57320468;2.480474528;0;0;0;299;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
12157;PIL00005693;40.7156289;0.495315857;0;0;0;299;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
19370;PIL00013414;38.82042876;0.110515843;0;0;0;299;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
22604;PIL00016856;41.75056612;1.905634233;0;0;0;299;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
22668;PIL00016923;41.47848339;-4.589022233;0;0;0;299;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
29152;TDX00003216;41.68974411;2.49121053;0;0;0;299;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2055;GV00003190;41.56860562;2.485000541;0;0;0;300;;;0;;;0;0;house;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
4771;GV00008382;38.07790143;-1.273713223;0;0;0;300;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
5042;GV00008892;41.72335494;1.819906433;0;0;0;300;;;0;;;0;0;flat;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
7531;PIL00000888;41.61774552;2.089003264;0;0;0;300;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
10443;PIL00003901;41.99439699;2.834664392;0;0;0;300;;;0;;;0;0;house;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
10452;PIL00003911;41.95724676;2.631427987;0;0;0;300;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
11856;PIL00005378;41.48997665;2.135385808;0;0;0;300;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
12809;PIL00006373;42.16616605;2.476700559;0;0;0;300;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
13712;PIL00007361;43.33362501;-6.416409294;0;0;0;300;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
16572;PIL00010432;41.95741488;2.634655907;0;0;0;300;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
16683;PIL00010548;41.95741488;2.634655907;0;0;0;300;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
20139;PIL00014231;37.27337639;-6.060507324;0;0;0;300;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
23357;PIL00017636;41.45598094;1.706150194;0;0;0;300;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
28181;TDX00002245;40.96729601;-5.661041561;0;0;0;300;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
28492;TDX00002556;41.58164816;1.618257278;0;0;0;300;;;0;;;0;0;premise;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
499;GV00000745;40.57107505;-3.503079369;0;0;0;301;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
1758;GV00002736;40.57660947;-3.9489942;0;0;0;301;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2999;GV00004614;40.39095273;-3.411280869;0;0;0;301;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
3155;GV00004826;40.39072244;-3.411107914;0;0;0;301;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
3274;GV00005010;40.39105997;-3.41137425;0;0;0;301;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
3275;GV00005011;40.39083489;-3.411204743;0;0;0;301;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
5063;GV00008925;37.38321533;-6.002042891;0;0;0;301;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6153;GV00011328;37.3891345;-6.436752503;0;0;0;301;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
7592;PIL00000952;39.65196926;-0.415307281;0;0;0;301;;;0;;;0;0;house;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
7642;PIL00001008;38.40789201;-0.456777516;0;0;0;301;;;0;;;0;0;house;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
8526;PIL00001928;41.60716442;2.090088161;0;0;0;301;;;0;;;0;0;house;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
9561;PIL00002992;41.55006518;1.674848488;0;0;0;301;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
10092;PIL00003538;41.52400412;2.073132083;0;0;0;301;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
16328;PIL00010176;41.52536197;2.07404988;0;0;0;301;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
16347;PIL00010195;36.72440439;-4.415950273;0;0;0;301;;;0;;;0;0;flat;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
20186;PIL00014279;42.30709903;3.152956159;0;0;0;301;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
22304;PIL00016547;42.44490019;-8.637040971;0;0;0;301;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
24511;PIL00018845;42.44113256;-8.83597825;0;0;0;301;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
24794;PIL00019147;42.21710218;-8.734315211;0;0;0;301;;;0;;;0;0;premise;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
25280;PIL00019673;39.15224139;-3.030770206;0;0;0;301;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
260;GV00000377;40.63553284;0.282645372;0;0;0;302;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
9629;PIL00003063;41.46397707;2.061458912;0;0;0;302;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
13515;PIL00007149;41.73558428;1.830465564;0;0;0;302;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
13773;PIL00007423;42.59355418;-5.532973175;0;0;0;302;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
17186;PIL00011076;41.63083299;-0.911832804;0;0;0;302;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
23347;PIL00017626;41.32683236;1.619846548;0;0;0;302;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
30699;TDX00004763;38.34576832;-0.970101319;0;0;0;302;;;0;;;0;0;land;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
1667;GV00002596;39.54947434;-0.572841997;0;0;0;303;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
9079;PIL00002496;41.98616374;2.094094742;0;0;0;303;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
11108;PIL00004607;41.35883893;2.066278523;0;0;0;303;;;0;;;0;0;house;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
11603;PIL00005123;41.46802235;2.066892359;0;0;0;303;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
11966;PIL00005494;41.54324006;0.736279124;0;0;0;303;;;0;;;0;0;flat;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
12526;PIL00006076;41.55512245;1.679763163;0;0;0;303;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
14040;PIL00007696;42.19265003;-8.717414011;0;0;0;303;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
14885;PIL00008601;41.39479879;2.1907752;0;0;0;303;;;0;;;0;0;land;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
18789;PIL00012784;41.47937039;1.915739231;0;0;0;303;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
23892;PIL00018195;41.56299667;0.521644841;0;0;0;303;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
1538;GV00002386;39.94431235;-0.099803094;0;0;0;304;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
4784;GV00008414;37.30581768;-6.241187897;0;0;0;304;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
4974;GV00008784;37.3807652;-6.198337181;0;0;0;304;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
